Date,sp500_logrt
2012-12-26,-0.00479895670249
2012-12-27,-0.00121918458577
2012-12-28,-0.0111114457608
2012-12-31,0.0168000267789
2013-01-02,0.0250861162809
2013-01-03,-0.00208779554122
2013-01-04,0.00485330026172
2013-01-07,-0.00312800322108
2013-01-08,-0.00324763970538
2013-01-09,0.00265234596368
2013-01-10,0.00756869970877
2013-01-11,-4.75149186139e-05
2013-01-14,-0.000931104825129
2013-01-15,0.0011280332208
2013-01-16,0.000196972467491
2013-01-17,0.00562706018746
2013-01-18,0.00339749233702
2013-01-22,0.00441833221534
2013-01-23,0.00150634192388
2013-01-24,6.61419639503e-06
2013-01-25,0.00543070889683
2013-01-28,-0.00185133412369
2013-01-29,0.00509300370769
2013-01-30,-0.00390724474931
2013-01-31,-0.00256659223467
2013-02-01,0.0100025134948
2013-02-04,-0.011605832704
2013-02-05,0.0103626321389
2013-02-06,0.000549019822991
2013-02-07,-0.00180703074544
2013-02-08,0.00564199454256
2013-02-11,-0.000606301283572
2013-02-12,0.00159400117335
2013-02-13,0.000592087548576
2013-02-14,0.000690433378051
2013-02-15,-0.00104562791416
2013-02-19,0.00730969421713
2013-02-20,-0.0124817112783
2013-02-21,-0.00632300531559
2013-02-22,0.00873421362358
2013-02-25,-0.0184792755797
2013-02-26,0.00609087631288
2013-02-27,0.0126456992358
2013-02-28,-0.000864453116015
2013-03-01,0.00232115914548
2013-03-04,0.00460012654887
2013-03-05,0.0095205519446
2013-03-06,0.00108392513655
2013-03-07,0.00181484372843
2013-03-08,0.00447112874753
2013-03-11,0.00324381887029
2013-03-12,-0.0024061458895
2013-03-13,0.00131318976065
2013-03-14,0.00558735155757
2013-03-15,-0.00161977356026
2013-03-18,-0.00552556995812
2013-03-19,-0.0024254698776
2013-03-20,0.00667516373986
2013-03-21,-0.00831692368491
2013-03-22,0.00714864391792
2013-03-25,-0.00334562978857
2013-03-26,0.0077549637562
2013-03-27,-0.00058852308738
2013-03-28,0.00404846287236
2013-04-01,-0.00448361657146
2013-04-02,0.00515893386385
2013-04-03,-0.0106021334803
2013-04-04,0.00404027897373
2013-04-05,-0.00430414505955
2013-04-08,0.00628295877147
2013-04-09,0.00353806576739
2013-04-10,0.0121154432584
2013-04-11,0.00354595640126
2013-04-12,-0.0028407979844
2013-04-15,-0.0232341250374
2013-04-16,0.014205840871
2013-04-17,-0.0144313133514
2013-04-18,-0.00672355634861
2013-04-19,0.0088089892791
2013-04-22,0.00465079821543
2013-04-23,0.0103653126175
2013-04-24,6.3403185262e-06
2013-04-25,0.00402661449122
2013-04-26,-0.00184381183629
2013-04-29,0.00716031529693
2013-04-30,0.00248181745825
2013-05-01,-0.00935147257722
2013-05-02,0.00936400403139
2013-05-03,0.0104795638696
2013-05-06,0.00190596109461
2013-05-07,0.00521663919828
2013-05-08,0.00413053857944
2013-05-09,-0.00369391774633
2013-05-10,0.00431234363276
2013-05-13,4.28888409889e-05
2013-05-14,0.0100910667911
2013-05-15,0.00510110320236
2013-05-16,-0.00502233162657
2013-05-17,0.0102474119847
2013-05-20,-0.000707868620255
2013-05-21,0.00172090461286
2013-05-22,-0.00830807390799
2013-05-23,-0.00292811521274
2013-05-24,-0.000551517389983
2013-05-28,0.00632096210287
2013-05-29,-0.00707293670117
2013-05-30,0.00366362521898
2013-05-31,-0.014410576957
2013-06-03,0.0059184400368
2013-06-04,-0.00552604796711
2013-06-05,-0.0138755548731
2013-06-06,0.00845445465196
2013-06-07,0.0127499143479
2013-06-10,-0.000346873427657
2013-06-11,-0.01020526436
2013-06-12,-0.00840477668942
2013-06-13,0.0146760685918
2013-06-14,-0.00590240113577
2013-06-17,0.00753887581274
2013-06-18,0.00776096371286
2013-06-19,-0.013948301397
2013-06-20,-0.0253284248255
2013-06-21,0.00266621949084
2013-06-24,-0.0122193690269
2013-06-25,0.00945245625813
2013-06-26,0.00954478999932
2013-06-27,0.00618069104757
2013-06-28,-0.00429878905875
2013-07-01,0.00538919983291
2013-07-02,-0.000545056762634
2013-07-03,0.000823707817224
2013-07-05,0.0101500460299
2013-07-08,0.0052378050365
2013-07-09,0.00720366172182
2013-07-10,0.000181576068662
2013-07-11,0.0134632131161
2013-07-12,0.00308172969899
2013-07-15,0.00137393539334
2013-07-16,-0.00371565527789
2013-07-17,0.00277020640168
2013-07-18,0.00502034174954
2013-07-19,0.00160875575521
2013-07-22,0.00203096226114
2013-07-23,-0.00185365348551
2013-07-24,-0.00381850317841
2013-07-25,0.00255321022615
2013-07-26,0.00082795119314
2013-07-29,-0.00374303396305
2013-07-30,0.000373747154854
2013-07-31,-0.000136418831138
2013-08-01,0.0124625884398
2013-08-02,0.00163911418859
2013-08-05,-0.00148093070361
2013-08-06,-0.00573947310553
2013-08-07,-0.00381312569917
2013-08-08,0.00387792090417
2013-08-09,-0.00357634773295
2013-08-12,-0.00115358571714
2013-08-13,0.00277220972548
2013-08-14,-0.0051900629132
2013-08-15,-0.0143845653306
2013-08-16,-0.00331006748251
2013-08-19,-0.00591777767733
2013-08-20,0.00381391310216
2013-08-21,-0.00579636961331
2013-08-22,0.00858244167651
2013-08-23,0.00393924187249
2013-08-26,-0.00404783940925
2013-08-27,-0.0160015393375
2013-08-28,0.00274387763469
2013-08-29,0.00196147664425
2013-08-30,-0.00317936704422
2013-09-03,0.00415557533102
2013-09-04,0.00808418760962
2013-09-05,0.00120913153951
2013-09-06,5.44297258651e-05
2013-09-09,0.00994328214332
2013-09-10,0.00731894030824
2013-09-11,0.00304763482237
2013-09-12,-0.00338614186469
2013-09-13,0.00271100148177
2013-09-16,0.00567700867858
2013-09-17,0.00420886949012
2013-09-18,0.0121041216926
2013-09-19,-0.00184465431581
2013-09-20,-0.00724305417226
2013-09-23,-0.00473075873128
2013-09-24,-0.0026005215711
2013-09-25,-0.00274322490968
2013-09-26,0.00347936560328
2013-09-27,-0.00408212169564
2013-09-30,-0.00604747987898
2013-10-01,0.00796672458119
2013-10-02,-0.000666891939524
2013-10-03,-0.00901997253841
2013-10-04,0.00702846681133
2013-10-07,-0.00854274760674
2013-10-08,-0.012408749965
2013-10-09,0.000573741584452
2013-10-10,0.0215956233728
2013-10-11,0.00626659527639
2013-10-14,0.00406644145178
2013-10-15,-0.00708878958009
2013-10-16,0.0137328040316
2013-10-17,0.00672131421113
2013-10-18,0.00652740570253
2013-10-21,9.17321066112e-05
2013-10-22,0.00572111637379
2013-10-23,-0.0047357532041
2013-10-24,0.00325283831227
2013-10-25,0.00438521482413
2013-10-28,0.00132881605335
2013-10-29,0.00556866131661
2013-10-30,-0.00488784936718
2013-10-31,-0.00384677083391
2013-11-01,0.00289921464736
2013-11-04,0.00356419934204
2013-11-05,-0.00280953084345
2013-11-06,0.00425646841151
2013-11-07,-0.0132704361042
2013-11-08,0.0133382088307
2013-11-11,0.000722670461938
2013-11-12,-0.00237320587385
2013-11-13,0.00806275295032
2013-11-14,0.00482559675501
2013-11-15,0.00421314650008
2013-11-18,-0.00370505274997
2013-11-19,-0.00204505517744
2013-11-20,-0.0036422359964
2013-11-21,0.00809570571711
2013-11-22,0.00494919039933
2013-11-25,-0.00126414117716
2013-11-26,0.000149793495562
2013-11-27,0.00248199841809
2013-11-29,-0.000785997972773
2013-12-02,-0.0027227239896
2013-12-03,-0.00319795599263
2013-12-04,-0.00130434301253
2013-12-05,-0.00434901620599
2013-12-06,0.0111751951427
2013-12-09,0.0018154510836
2013-12-10,-0.00318472489586
2013-12-11,-0.011381397443
2013-12-12,-0.00377768854573
2013-12-13,-0.000101415449329
2013-12-16,0.00630015225724
2013-12-17,-0.00310580590139
2013-12-18,0.0165109057805
2013-12-19,-0.000580096970897
2013-12-20,0.0048071550529
2013-12-23,0.00530402891696
2013-12-24,0.00291150427485
2013-12-26,0.00473430503328
2013-12-27,-0.000336641489946
2013-12-30,-0.00017926989416
2013-12-31,0.00395185631592
2014-01-02,-0.0089014130823
2014-01-03,-0.000333020328279
2014-01-06,-0.00251492693317
2014-01-07,0.00606334518255
2014-01-08,-0.000212231694766
2014-01-09,0.00034824873482
2014-01-10,0.00230403036309
2014-01-13,-0.0126559664897
2014-01-14,0.0107598762781
2014-01-15,0.00515288913436
2014-01-16,-0.00134802835937
2014-01-17,-0.00390278060395
2014-01-21,0.00276991242951
2014-01-22,0.000574699765987
2014-01-23,-0.00892932453983
2014-01-24,-0.0210964214964
2014-01-27,-0.0048882215904
2014-01-28,0.0061218753944
2014-01-29,-0.0102617040054
2014-01-30,0.0112040442427
2014-01-31,-0.00648628988702
2014-02-03,-0.0230966046035
2014-02-04,0.00761204338333
2014-02-05,-0.00203028211003
2014-02-06,0.0123630544157
2014-02-07,0.0132141936021
2014-02-10,0.00156800464224
2014-02-11,0.0110013758444
2014-02-12,-0.000269298518891
2014-02-13,0.00579321182006
2014-02-14,0.00479768947917
2014-02-18,0.00115780345615
2014-02-19,-0.00654586190052
2014-02-20,0.00601334166557
2014-02-21,-0.00192056651182
2014-02-24,0.00616745536205
2014-02-25,-0.00134859055001
2014-02-26,2.16997082534e-05
2014-02-27,0.00493588147209
2014-02-28,0.00277882422261
2014-03-03,-0.00740586636199
2014-03-04,0.0151523228342
2014-03-05,-5.33524369706e-05
2014-03-06,0.00171693312189
2014-03-07,0.000537944701998
2014-03-10,-0.000463353578807
2014-03-11,-0.0050950969416
2014-03-12,0.000305124168463
2014-03-13,-0.0117700915066
2014-03-14,-0.00282576645112
2014-03-17,0.00956771760197
2014-03-18,0.00719368227489
2014-03-19,-0.00615052484482
2014-03-20,0.00602233396081
2014-03-21,-0.00293697999067
2014-03-24,-0.00487658142921
2014-03-25,0.00439427100472
2014-03-26,-0.00702493667277
2014-03-27,-0.00190189159707
2014-03-28,0.00462948921413
2014-03-31,0.00789287154385
2014-04-01,0.00701468819685
2014-04-02,0.00284926336426
2014-04-03,-0.00112708474586
2014-04-04,-0.0126165430771
2014-04-07,-0.0108083124624
2014-04-08,0.0037435380478
2014-04-09,0.0108590394626
2014-04-10,-0.0211059679216
2014-04-11,-0.00953205993381
2014-04-14,0.00818370818244
2014-04-15,0.00673457945541
2014-04-16,0.0104338684213
2014-04-17,0.00136292371099
2014-04-21,0.00376801562135
2014-04-22,0.00408378889976
2014-04-23,-0.00221576676651
2014-04-24,0.00171548790073
2014-04-25,-0.00812934477857
2014-04-28,0.00323081153934
2014-04-29,0.00474946032089
2014-04-30,0.00298754974058
2014-05-01,-0.000143271499645
2014-05-02,-0.00134935499644
2014-05-05,0.00186946730011
2014-05-06,-0.0090290312077
2014-05-07,0.00560075474536
2014-05-08,-0.00137456920358
2014-05-09,0.00151832288286
2014-05-12,0.00962625620354
2014-05-13,0.000421668916014
2014-05-14,-0.00471208963163
2014-05-15,-0.00940590380541
2014-05-16,0.00373996241046
2014-05-19,0.00383741434791
2014-05-20,-0.00651960460873
2014-05-21,0.00808334041971
2014-05-22,0.00235944422811
2014-05-23,0.00423939288552
2014-05-27,0.00596995027375
2014-05-28,-0.00111469281153
2014-05-29,0.00535275865819
2014-05-30,0.00184198044745
2014-06-02,0.000727561668556
2014-06-03,-0.00037928874556
2014-06-04,0.00188987678895
2014-06-05,0.00650408209109
2014-06-06,0.00461708330742
2014-06-09,0.000938331305107
2014-06-10,-0.000246014154145
2014-06-11,-0.00354331093877
2014-06-12,-0.00711413945191
2014-06-13,0.00312965928841
2014-06-16,0.000836355270389
2014-06-17,0.00217021247741
2014-06-18,0.00768924304189
2014-06-19,0.00127666329547
2014-06-20,0.0017285636752
2014-06-23,-0.000132472972327
2014-06-24,-0.00645610655987
2014-06-25,0.0048855575116
2014-06-26,-0.00117957912445
2014-06-27,0.00190904511827
2014-06-30,-0.000372326268003
2014-07-01,0.00665557298947
2014-07-02,0.000658596162261
2014-07-03,0.00546455008241
2014-07-07,-0.00393123905908
2014-07-08,-0.00707376194048
2014-07-09,0.00463351649371
2014-07-10,-0.00413962814962
2014-07-11,0.001469841704
2014-07-14,0.00483186108334
2014-07-15,-0.00193396492782
2014-07-16,0.00419228501402
2014-07-17,-0.0119046058414
2014-07-18,0.0102126091096
2014-07-21,-0.0023229465146
2014-07-22,0.00500361095825
2014-07-23,0.00175290104464
2014-07-24,0.000488036458805
2014-07-25,-0.00486094571949
2014-07-28,0.000288113211924
2014-07-29,-0.00453806841016
2014-07-30,6.0910859931e-05
2014-07-31,-0.0202019319802
2014-08-01,-0.00286321647471
2014-08-04,0.00716331454385
2014-08-05,-0.00973267904391
2014-08-06,1.56382717567e-05
2014-08-07,-0.00557211547605
2014-08-08,0.0114654228024
2014-08-11,0.00275562496105
2014-08-12,-0.00163798240239
2014-08-13,0.00668476725501
2014-08-14,0.00433639826904
2014-08-15,-6.13747476219e-05
2014-08-18,0.008495482893
2014-08-19,0.00498819050702
2014-08-20,0.00247474819157
2014-08-21,0.00294554710347
2014-08-22,-0.00199457506824
2014-08-25,0.00477635409921
2014-08-26,0.00105052910224
2014-08-27,4.9985750322e-05
2014-08-28,-0.00169133060373
2014-08-29,0.0033149143879
